,Ticker,Conversations,Headlines,HeadlinesL2Delta,ConversationL2Delta,HeadlinesR2,ConversationR2,HeadlinePascal,ConversationPascal
1270,ACHC,-0.802,-0.20209770114942535,0.5859,0.0,0.031535124188448116,0,-0.33079697802114055,-0.802
1271,LAZ,0.15001142189736907,0.0685409090909091,0.0,0.038566981132075476,0.025741463666212345,0,0.0128015099868133,0
1272,UNM,0.6132142857142858,0.103702,0.128,-0.5988,0.009250245372860995,0.01672727199576411,-0.059379651835494526,0.6278836669921873
1273,VMEO,0.15001142189736907,0.07785555555555557,-0.3818,0.038566981132075476,0.017056119391873428,0,0.1693814904350729,0
1274,VMI,0.15001142189736907,0.16752666666666668,0.5267,0.038566981132075476,0.14770343874373956,0,0.278432691185735,0
1275,TFSL,0.4251666666666667,0.11855263157894737,0.4767,0.3451000000000001,0.007717463729388462,0.037520096041010906,0.12261156938414822,0.40830625000000004
1276,IDA,0.12070000000000003,0.1232151515151515,-0.4404,-1.1592,0.04658293498496666,0,0.17275821752395598,-0.1691
1277,IONS,-0.010473684210526307,0.22997499999999996,-0.5574,-0.21599999999999997,0.0032034065447531074,0.09227844634081167,0.19445154899978326,0.36964783123362127
1278,CC,0.06123333333333333,-0.22031666666666674,-0.7096,0.4657,0.0037723357839284173,0.008664299568639443,0.005563580887231617,-0.020037500000000007
1279,BWXT,0.47254285714285704,0.2559025641025641,0.0,0.241,3.371779202254691e-05,0.29378022955131816,0.21716541004490117,0.724606298828125
1280,NCR,0.15001142189736907,0.1543875,0.6808,0.038566981132075476,0.022614611657745372,0,0.14898220825195313,0
1281,ICUI,0.15001142189736907,-0.11849615384615383,-0.765,0.038566981132075476,0.10350120376128422,0,-0.23697520468145244,0
1282,FL,0.7624,0.015102898550724638,-0.128,-0.08479999999999999,0.020872541904515197,0,-0.024476123172476223,0.8035874999999999
1283,ADPT,0.15001142189736907,0.017396153846153846,0.0,0.038566981132075476,0.04840245242114009,0,2.0806919724947507e-08,0
1284,CDK,0.15001142189736907,0.056225,-0.23009999999999997,0.038566981132075476,0.8186734958715592,0,0.39655573730468746,0
1285,NRZ,0.15001142189736907,0.04498,-0.23009999999999997,0.038566981132075476,0.0058194916600588864,0,0.35996701126098635,0
1286,MTG,0.35083333333333333,0.17668148148148147,-0.0516,-0.7583,0.004805481140700865,0.3049989483328552,0.03810286608256709,0.25535625
1287,WOOF,0.10930000000000001,0.14059014084507046,-0.2732,0.4767,0.0658531650074929,0.19118139011205623,0.07084086301475574,-0.09426875
1288,CRUS,0.1615625,0.10783947368421055,-0.2263,-0.5719,0.011105028285279926,0.0346338507048882,0.01107083104131394,0.14634519653320313
1289,OZK,0.10878947368421053,-0.11179615384615388,0.128,0.9118,0.03565094009249923,0.3533620627029882,-0.0705790186884991,0.5743505391196596
1290,DRVN,0.15001142189736907,0.023804444444444444,-0.6705,0.038566981132075476,0.000150413759429924,0,0.10227549557406052,0
1291,WEN,0.33747142857142853,0.15253437500000003,0.3612,0.48480000000000006,0.006006362923648604,0.00013747927665372562,0.1345744860572999,0.25670285644531254
1292,AI,0.5229,0.0842142857142857,-0.7096,0.5118,0.0012341227685589138,0.22442258202769086,0.21347378004615042,0.5692511718750001
1293,NEWR,0.15001142189736907,0.06069090909090911,-0.48380000000000006,0.038566981132075476,0.5100560030746359,0,0.3576042150497437,0
1294,SAIC,0.47433999999999993,0.1502271186440678,0.0,1.1865999999999999,0.000803186688911473,0.11686665772454218,0.04821019212991452,0.350675390625
1295,PACW,0.15001142189736907,-0.27993999999999997,0.8271,0.038566981132075476,0.05949227246750934,0,-0.33125585937499996,0
1296,GTES,0.15001142189736907,0.14761162790697674,-0.09960000000000001,0.038566981132075476,0.034319222155606434,0,0.19296307264840534,0
1297,HLF,-0.2263,0.13925434782608698,0.0,0.0,0.020411861421798363,0,0.12535857990032023,-0.2263
1298,TNL,0.15001142189736907,0.09952745098039217,0.07950000000000002,0.038566981132075476,0.08998334729266444,0,-0.0292505276886442,0
1299,PINC,0.15001142189736907,0.46227500000000005,-1.2841,0.038566981132075476,0.0024274728222164425,0,0.45113087036214095,0
1300,ADS,0.15001142189736907,0.11975000000000002,-0.4588,0.038566981132075476,0.06676804061507999,0,0.15035101318359373,0
1301,NFG,0.8087500000000001,0.1199689655172414,0.0,0.17390000000000005,0.007181087996333253,0.9999999999999998,0.11044220326455045,0.852225
1302,SLG,0.4827499999999999,0.03847538461538462,0.0,0.4887,0.0006060519572594955,0.009320953684341613,0.11569560174081851,0.5140797556958884
1303,JBLU,0.27906,0.09830428571428572,-0.4939,1.0086,0.02628234789492446,0.0015789046893246565,0.05667691238175588,0.21089458113197354
1304,THG,0.27795000000000003,0.11453913043478259,-0.2023,-1.1479,0.0024938452177446827,1.0,0.08909806896517791,-0.009024999999999977
1305,DSEY,0.15001142189736907,0.13147692307692305,-0.5541,0.038566981132075476,0.49207435390399024,0,0.5893282616734504,0
1306,CW,-0.05002142857142861,0.13675250000000003,0.4462,-0.5792999999999999,0.13083520504808135,0.3573979690607542,0.1814291205291092,-0.4398123508125543
1307,FLS,0.15001142189736907,0.1942347826086957,-0.7096,0.038566981132075476,0.19305921031522924,0,0.35443791240792816,0
1308,HIW,0.4904642857142858,-0.0750342105263158,0.0,0.4278,0.17357347143633872,0.436409221190414,-0.1468312378118215,0.7140761995285748
1309,DTM,0.15001142189736907,0.07858333333333335,0.0,0.038566981132075476,0.1220292594202269,0,4.235505603603886e-06,0
1310,FCN,0.15001142189736907,0.1072931818181818,0.4588,0.038566981132075476,0.1564653630098984,0,0.24333222824155581,0
1311,HAYW,0.15001142189736907,0.10985526315789473,-0.6486,0.038566981132075476,0.062484200171466144,0,0.21442538631226493,0
1312,PK,0.5522,-0.0768125,-0.4588,-0.42439999999999994,0.06619027052917956,0,-0.3038406786679499,0.4461
1313,SLGN,0.15001142189736907,0.1587894736842105,0.4404,0.038566981132075476,0.13099097667169707,0,0.31331381440462613,0
1314,HRB,0.15001142189736907,-0.13976551724137945,0.1406,0.038566981132075476,0.07275807422201439,0,0.13113990880753293,0
1315,OLLI,0.6104,0.350930909090909,0.25649999999999995,0.23299999999999998,0.04696960151099943,1.0,0.354543388974863,0.66865
1316,JAMF,0.15001142189736907,0.29782456140350877,-0.5665,0.038566981132075476,0.05237922942487772,0,0.4223629120277553,0
1317,LMND,-0.344175,0.06181219512195122,0.5859,0.06900000000000006,0.03784636551363594,0.8598173017685438,-0.04180748475636324,-0.7790484375000001
1318,WBS,0.15001142189736907,0.10381833333333333,0.0,0.038566981132075476,0.02547619363261715,0,-0.030263656637345586,0
1319,AL,0.9349,0.07193255813953489,0.0,0.0,0.0025879692615630614,0,0.09508377447739325,0.9349
1320,TRIP,0.5362,-0.14489382716049384,0.3291,0.0,0.00387898687567597,0,0.18402180014307223,0.5362
1321,FEYE,0.15001142189736907,0.4666875,-0.4588,0.038566981132075476,0.06704655267054561,0,0.3059216979980469,0
1322,R,0.34,0.15597291666666666,0.0,0.0,9.430344626474775e-05,0,0.05434735541228946,0.34
1323,CRI,-0.5106,0.04650303030303031,0.3869,0.0,0.029824061398878356,0,-0.009192761814408063,-0.5106
1324,STL,0.15001142189736907,-0.0865,0.3504,0.038566981132075476,0.438878308898513,0,0.02570548095703125,0
1325,UMPQ,0.15001142189736907,0.2854384615384615,-0.4588,0.038566981132075476,0.36464406258280235,0,0.3686065401434898,0
1326,LESL,0.0,0.044078846153846156,0.6249,0.0,0.000476918949835771,0,0.15957839926836068,0.0
1327,WTFC,0.9042,0.06638703703703704,0.0,0.0,0.35530344074515624,0,-0.009570726945580433,0.9042
1328,QRTEA,0.016614999999999998,0.1924769230769231,-0.4215,0.17220000000000002,0.00023134085176825152,0.06695640814471983,0.16990879402386688,0.324972581100984
1329,KMPR,0.15001142189736907,0.1990891891891892,-0.1027,0.038566981132075476,0.04679884819302101,0,0.017252871083534564,0
1330,SPR,0.00846,-0.07956349206349209,-0.5939,1.0909,0.03296460431170371,0.1539950914804917,-0.13975563615162556,0.19237812499999998
1331,AYX,0.15001142189736907,0.32248461538461537,-0.4588,0.038566981132075476,0.31859369274324517,0,0.3686390754282474,0
1332,SKLZ,0.15001142189736907,0.05067692307692308,0.0772,0.038566981132075476,0.0007239575771282977,0,0.0240263409614563,0
1333,SPB,0.15001142189736907,0.23295151515151516,-0.7351,0.038566981132075476,0.06323210763511641,0,0.2968907984844653,0
1334,HPP,-0.40138333333333337,-0.11730238095238098,-0.6222,0.22409999999999997,0.005763687972915589,0.07853966175788964,0.030204864531132924,-0.51231328125
1335,AXS,-0.24186666666666667,0.09139714285714286,-1.0046,-0.3025,0.011899855463355685,0.006644538140696375,0.041059372441892415,-0.22438526458740238
1336,LOPE,0.15001142189736907,0.4346892857142858,0.0,0.038566981132075476,0.5431348519671528,0,0.5637488969817862,0
1337,UNVR,0.15001142189736907,0.38838461538461544,0.128,0.038566981132075476,0.21782895063019095,0,0.27886448451280593,0
1338,JBGS,0.15001142189736907,0.039315789473684214,0.6222,0.038566981132075476,0.008643276809982689,0,0.11561143882140491,0
1339,MSP,0.15001142189736907,-0.214975,-0.5859,0.038566981132075476,0.010341112922178597,0,-0.16046201171874996,0
1340,FTDR,0.15001142189736907,0.17985142857142858,-0.2023,0.038566981132075476,0.015135285614840356,0,0.25994633553073576,0
1341,ALSN,0.17694000000000001,0.10572439024390243,-0.5423,-0.4446,0.003134993436703552,0.007189721963246559,0.005431470171123447,0.06857708707074844
1342,SGFY,0.15001142189736907,0.28267692307692305,0.128,0.038566981132075476,0.5436653283780355,0,0.2784524677932263,0
1343,AVT,0.15001142189736907,0.1250121212121212,-0.4019,0.038566981132075476,0.032064164279425635,0,0.19159194130858057,0
1344,HAIN,0.30390000000000006,0.16090000000000002,0.05180000000000007,1.3714,0.1656931720967443,0,0.17976930625111198,0.6467499999999999
1345,MSM,0.15001142189736907,-0.0032967741935483966,0.0,0.038566981132075476,0.07628504485362178,0,0.02425219163966031,0
1346,IOVA,0.15989166666666665,0.0885318181818182,-0.3818,-0.4719,8.739266534121937e-05,0.23245714816160556,0.06237005709392852,0.4556011745452881
1347,EPR,0.5510150000000001,0.22669500000000004,-0.2023,0.4995,0.0918145653402825,0.13802764607900017,0.18038574225139356,0.14289404446241602
1348,FOUR,0.39284210526315794,0.13521666666666668,0.4576,-0.24270000000000003,0.0012256609982168325,0.0367289568150753,0.16034749584196764,0.5251913216188271
1349,SIX,0.15001142189736907,0.3830125,0.0,0.038566981132075476,0.14096947407849242,0,0.19384589233398436,0
1350,SWCH,0.15001142189736907,0.344525,-0.5719,0.038566981132075476,0.08170366562330833,0,0.30254267578125,0
1351,MCFE,0.15001142189736907,0.344525,-0.5719,0.038566981132075476,0.08170366562330833,0,0.30254267578125,0
1352,VSAT,0.28585,0.16281690140845068,0.5635,-0.8016000000000001,5.610113114647409e-06,0.6863927015513964,0.11997160990772544,0.01068486328124999
1353,MSGS,-0.4019,0.048820588235294116,0.27909999999999996,0.0,0.023680415862127706,0,0.18399914011838403,-0.4019
1354,FNB,0.15001142189736907,0.08082222222222221,0.0,0.038566981132075476,0.05624935045396494,0,0.1075963650121431,0
1355,VRM,0.15001142189736907,-0.058361111111111114,0.0,0.038566981132075476,0.01999531695567593,0,-0.008257172479047276,0
1356,SHLS,0.5126,-0.030932876712328763,0.296,-0.4275,0.009203598341412609,0.859725374905466,-0.06686537733394338,0.24449374999999998
1357,KEX,0.48525,0.20200357142857142,0.22199999999999998,0.9705,0.04802531217301469,1.0,0.35061240611703604,0.727875
1358,COMM,0.0,0.10733050847457627,-0.7579,0.0,0.1163119362440762,0,0.43045734677363984,0.0
1359,NKTR,-0.4588,-0.018664999999999998,0.3612,0.0,0.0910318910327856,0,0.08957184380620702,-0.4588
1360,VIRT,0.22734285714285712,0.09942444444444444,-0.39859999999999995,-1.2804,0.2180981172135533,0.201031331137496,0.14204084814596157,0.003117626953125013
1361,SWI,0.15001142189736907,-0.04697777777777778,0.2263,0.038566981132075476,0.12351460677326799,0,-0.07479880970600959,0
1362,SAGE,0.15001142189736907,-0.1645012345679012,-0.4724,0.038566981132075476,0.0006036758230844368,0,-0.05687287637127126,0
1363,MRCY,0.15001142189736907,-0.06779318181818182,0.128,0.038566981132075476,0.2473355127002365,0,0.08424606968921725,0
1364,WWE,0.15001142189736907,0.1715,-0.5719,0.038566981132075476,0.49174540822159346,0,0.2994306924521923,0
1365,CPA,0.1344,0.1444448979591837,-0.6369,-0.7906,0.016386134325604526,0.005532498845596597,0.2574374303508205,0.31062578125
1366,NABL,0.15001142189736907,0.26171714285714287,1.1998,0.038566981132075476,0.0006561576188137584,0,0.3280003267187693,0
1367,GO,-0.134675,-0.02962363636363636,0.15189999999999998,-0.2263,0.006509601495736451,0.44141249497770096,-0.11846562080013984,0.0623015625
1368,SNDR,0.15001142189736907,0.15241315789473683,0.25,0.038566981132075476,0.012440137350567454,0,0.09083866408967235,0
1369,PSFE,0.7575333333333333,0.1215888888888889,-0.3818,0.26580000000000004,0.13162653888538325,0.08889083382109474,0.2457446085018833,0.8185375
1370,UWMC,0.229,-0.05220666666666667,-0.374,-0.16510000000000002,0.5730740563077455,0.0021538452759610484,0.25175186992227977,0.27536655015757333
1371,GOCO,0.8011999999999999,0.0901342105263158,0.4588,0.28300000000000003,0.17572608470644832,0,0.23855325854339576,0.87195
1372,ARD,0.15001142189736907,0.23335384615384613,0.34,0.038566981132075476,0.21935104230908867,0,0.1383331733942032,0
